split,seed,episode,difficulty,step,gain,score_std,diversity,stagnation,hazard,cumulative_hazard,oracle_value,oracle_action
calibration,101,3,MEDIUM,8,0.013554216867469826,0.14013932482412453,0.267776268115942,0,0.11881347023619362,1.3686518268308001,0.06627447289156632,CONTINUE
calibration,101,3,MEDIUM,16,0.009939759036144524,0.14955657144896553,0.22724184782608695,0,0.12385625303500697,3.1271674226378554,0.02210090361445781,CONTINUE
calibration,101,3,MEDIUM,32,0.0,0.1861794938231632,0.16451539855072464,2,0.19973829973167237,10.488166832451933,-0.015625,STOP
calibration,101,3,RUGGED,4,0.01947674418604639,0.08723329420064309,0.3504302536231884,0,0.11380062622472337,0.6573630931193339,0.197592659883721,CONTINUE
calibration,101,3,RUGGED,8,0.05959302325581395,0.13334646124242844,0.263473731884058,0,0.09784033496543061,1.3785070537470527,0.12519077034883722,CONTINUE
calibration,101,3,RUGGED,16,0.0,0.1321482734518394,0.21637228260869565,6,0.4073454198684605,4.066015007236437,0.0632994186046511,CONTINUE
calibration,101,3,RUGGED,32,0.0,0.1806577680454527,0.19259510869565216,1,0.15984464715232752,8.497364269869232,0.007630813953488413,CONTINUE
calibration,101,4,EASY,4,0.0,0.07567798629436451,0.40806159420289856,3,0.22289491167189446,0.9810465349835465,0.19584297839506176,CONTINUE
calibration,101,4,EASY,8,0.0,0.13476737961668864,0.4010416666666667,2,0.17325060038017015,1.7168832774030829,0.07976466049382719,CONTINUE
calibration,101,4,EASY,16,0.0,0.15372410234429174,0.20142663043478262,3,0.24307473915596306,3.653740812568295,0.028086419753086372,CONTINUE
calibration,101,4,EASY,32,0.0,0.14425411073221026,0.25158514492753625,10,0.6399875069928399,11.41580852214566,0.0023919753086418805,CONTINUE
calibration,101,4,MEDIUM,4,0.0,0.07367608395627104,0.40806159420289856,3,0.22331129471066077,0.9826174970100434,0.21755459337349392,CONTINUE
calibration,101,4,MEDIUM,8,0.0,0.12438946070069741,0.40658967391304346,1,0.14113958738937765,1.6579566190560395,0.0988987198795181,CONTINUE
calibration,101,4,MEDIUM,16,0.0,0.12267081089842138,0.15794836956521738,1,0.17434321120106736,3.591127392532479,0.05797251506024098,CONTINUE
calibration,101,4,MEDIUM,32,0.0,0.16355548035732967,0.23822463768115942,3,0.23424562511174032,9.137702545369171,0.016133283132530166,CONTINUE
calibration,101,4,RUGGED,4,0.000581395348837277,0.07701944743050729,0.4407835144927536,0,0.1154630391974826,0.8381834583790562,0.22099382267441847,CONTINUE
calibration,101,4,RUGGED,8,0.0840116279069767,0.11573837670101364,0.3127264492753623,0,0.08535861790230931,1.4594727612506195,0.06553415697674411,CONTINUE
calibration,101,4,RUGGED,16,0.0,0.150845594328192,0.1333786231884058,1,0.17301713544685277,3.8157193740429705,0.007658066860465076,CONTINUE
calibration,101,4,RUGGED,32,0.0,0.16019191166356297,0.22339221014492755,11,0.6972797319204037,11.1880096090786,0.005886627906976749,CONTINUE
calibration,101,5,EASY,4,0.04012345679012341,0.06490570937123824,0.2845335144927536,0,0.1127416134791447,0.6376513342893363,0.2475501543209876,CONTINUE
calibration,101,5,EASY,8,0.011419753086419737,0.10121935095389441,0.3713768115942029,0,0.11405856553013706,1.3262573577838583,0.19840856481481495,CONTINUE
calibration,101,5,EASY,16,0.0,0.18086556363513065,0.21920289855072464,1,0.15627074928530485,3.0280833961699223,0.06929012345679006,CONTINUE
calibration,101,5,EASY,32,0.08179012345679004,0.19242925627324936,0.1949728260869565,0,0.08827845411363755,7.540198091545505,-0.015625,STOP
calibration,101,5,MEDIUM,4,0.029518072289156594,0.06005171154007346,0.4310461956521739,0,0.10426595861051478,0.6211506808488173,0.22246799698795183,CONTINUE
calibration,101,5,MEDIUM,8,0.0,0.10637380810241243,0.33061594202898553,1,0.15338895208015077,1.3348682139018797,0.13621046686747,CONTINUE
calibration,101,5,MEDIUM,16,0.013554216867470048,0.16216790421782187,0.24320652173913043,0,0.11861839658166859,2.8487448679592045,0.0766001506024096,CONTINUE
calibration,101,5,MEDIUM,32,0.0,0.1573562969864667,0.1916893115942029,1,0.1637595677948255,7.372036304631503,-0.011869352409638559,STOP
calibration,101,5,RUGGED,4,0.07761627906976742,0.06048949145933193,0.4132699275362319,0,0.08518171025911174,0.6129461834406073,0.15569585755813956,CONTINUE
calibration,101,5,RUGGED,8,0.0,0.09715205554174056,0.3117074275362319,1,0.15732204789347212,1.392291353550617,0.12928779069767432,CONTINUE
calibration,101,5,RUGGED,16,0.0,0.14784396446276635,0.22169384057971014,2,0.19795791913115274,3.079181113115054,0.02570857558139529,CONTINUE
calibration,101,5,RUGGED,32,0.0,0.16407867321795133,0.17764945652173914,13,0.7982602441900666,11.498557032003571,-0.015625,STOP
calibration,101,6,EASY,4,0.0,0.07742279554554413,0.27004076086956524,1,0.16617970873345847,0.7029608080407997,0.18951581790123462,CONTINUE
calibration,101,6,EASY,8,0.0342592592592591,0.09747817517686166,0.2914402173913043,0,0.11108456749368166,1.6691680897569687,0.13018904320987656,CONTINUE
calibration,101,6,EASY,16,0.061111111111111116,0.08881421900017396,0.20640851449275363,0,0.10730773939985422,3.5289143672259815,0.016097608024691262,CONTINUE
calibration,101,6,EASY,32,0.0,0.12062752540208106,0.2103713768115942,7,0.4737430744727728,9.663037834616768,0.02527970679012341,CONTINUE
calibration,101,6,MEDIUM,4,0.0,0.07973026213879239,0.3119338768115942,1,0.16008306122123192,0.6980059432674478,0.2225056475903614,CONTINUE
calibration,101,6,MEDIUM,8,0.0,0.10873644551196848,0.22565670289855072,1,0.1671251528280427,1.5280438805741656,0.19751506024096377,CONTINUE
calibration,101,6,MEDIUM,16,0.0,0.12668651862143557,0.21671195652173914,1,0.16537929553809153,3.333801217428179,0.009986822289156608,CONTINUE
calibration,101,6,MEDIUM,32,0.0,0.16232107955474123,0.20244565217391305,7,0.4632586092375948,10.228365064399192,-0.010504518072289151,STOP
calibration,101,6,RUGGED,4,0.0,0.07185753654506563,0.25373641304347827,1,0.16938875696197148,0.7064594252524476,0.1970839389534884,CONTINUE
calibration,101,6,RUGGED,8,0.08866279069767435,0.09205922314261103,0.3294836956521739,0,0.08445747058486777,1.8401424669343283,0.08135901162790704,CONTINUE
calibration,101,6,RUGGED,16,0.0,0.10486744569602797,0.19134963768115942,1,0.17261726672923577,3.602671994043226,0.007512718023255892,CONTINUE
calibration,101,6,RUGGED,32,0.0,0.1382976406647242,0.17753623188405798,15,0.8706261735394156,13.029456372401508,-0.01460755813953488,STOP
calibration,101,7,EASY,4,0.0,0.08762667952757906,0.39311594202898553,3,0.22300010767849282,0.9670500310545889,0.20778356481481491,CONTINUE
calibration,101,7,EASY,8,0.0,0.13715188727598562,0.38383152173913043,1,0.1420442633426702,1.6388621649172144,0.09145447530864206,CONTINUE
calibration,101,7,EASY,16,0.0,0.1664069267747726,0.2717391304347826,2,0.1867257466797987,3.499830985146945,0.052256944444444536,CONTINUE
calibration,101,7,EASY,32,0.0,0.18286100406564193,0.19667119565217392,1,0.1589442547551646,9.038620206763687,-0.015625,STOP
calibration,101,7,MEDIUM,4,0.0,0.08926495369236616,0.377151268115942,3,0.22543508728040243,0.9781134693887279,0.1909262048192772,CONTINUE
calibration,101,7,MEDIUM,8,0.031024096385542266,0.14498131027601288,0.2930253623188406,0,0.10696506487109839,1.6685718877012556,0.1316923945783132,CONTINUE
calibration,101,7,MEDIUM,16,0.0,0.1687472049763839,0.2421875,7,0.451482110208787,4.575810294580331,0.07492469879518082,CONTINUE
calibration,101,7,MEDIUM,32,0.0,0.1604734452461129,0.1930480072463768,12,0.7529454945120612,12.647726011566052,-0.015625,STOP
calibration,101,7,RUGGED,4,0.008430232558139683,0.09449370002884593,0.38790760869565216,0,0.11471577426333722,0.8358250685269097,0.1768895348837209,CONTINUE
calibration,101,7,RUGGED,8,0.013953488372092981,0.13230306383392407,0.2505661231884058,0,0.12141510535642715,1.6512615925813905,0.11696947674418598,CONTINUE
calibration,101,7,RUGGED,16,0.006976744186046435,0.16139149819826099,0.23086503623188406,0,0.12352998702785169,3.260352339098682,0.02136627906976743,CONTINUE
calibration,101,7,RUGGED,32,0.0,0.16111158579414567,0.20074728260869565,1,0.16191049968756466,10.644085140426123,0.007539970930232516,CONTINUE
calibration,101,8,EASY,4,0.0,0.11476339754266711,0.22033514492753623,2,0.20455721233003105,0.8135727514832182,0.14054783950617292,CONTINUE
calibration,101,8,EASY,8,0.09320987654321,0.12352428643496373,0.24128170289855072,0,0.08662482935686712,1.6462491081792603,0.012895447530864135,CONTINUE
calibration,101,8,EASY,16,0.0,0.15616781939747731,0.21139039855072464,5,0.3432618581573033,4.1083066601099585,0.039679783950617234,CONTINUE
calibration,101,8,EASY,32,0.0,0.18613819244568383,0.22758152173913043,2,0.18985581033509677,11.068556208634051,-0.015625,STOP
calibration,101,8,MEDIUM,4,0.0,0.11268628988580182,0.22033514492753623,2,0.2049630792959071,0.8158807559545423,0.1373023343373495,CONTINUE
calibration,101,8,MEDIUM,8,0.08614457831325306,0.11929044953883693,0.24128170289855072,0,0.089875736406023,1.6531472708702457,0.014533132530120424,CONTINUE
calibration,101,8,MEDIUM,16,0.0,0.15364201197135294,0.21139039855072464,5,0.3439454632772384,4.121653941995401,0.044145331325301115,CONTINUE
calibration,101,8,MEDIUM,32,0.0,0.1823678881250966,0.22758152173913043,2,0.19055268224140762,11.09033539885678,-0.015625,STOP
calibration,101,8,RUGGED,4,0.0,0.10987105237801269,0.22033514492753623,2,0.20551413041972194,0.8211573863112032,0.12705305232558137,CONTINUE
calibration,101,8,RUGGED,8,0.07616279069767451,0.11337387816519272,0.24128170289855072,0,0.09464926489274733,1.6720086108957921,0.017514534883720928,CONTINUE
calibration,101,8,RUGGED,16,0.0,0.1502058590861238,0.21139039855072464,5,0.34487649008054416,4.147451761395557,0.050972020348837216,CONTINUE
calibration,101,8,RUGGED,32,0.0,0.1658701315212599,0.2262228260869565,3,0.23590427203896103,12.385988943941289,0.013481104651162777,CONTINUE
calibration,101,9,EASY,4,0.0126543209876544,0.09576907004974357,0.3860960144927536,0,0.112616350124496,0.6171037966503038,0.2133969907407406,CONTINUE
calibration,101,9,EASY,8,0.0,0.11178763446583953,0.2949501811594203,3,0.2352148950446648,1.5612406766956213,0.09281442901234555,CONTINUE
calibration,101,9,EASY,16,0.012654320987654288,0.11737592054984436,0.23482789855072464,0,0.12576318849680454,3.4244996438949453,0.013020833333333315,CONTINUE
calibration,101,9,EASY,32,0.01388888888888895,0.15386632913089124,0.19293478260869565,0,0.12487878930160748,8.782657243573514,0.009895833333333305,CONTINUE
calibration,101,9,MEDIUM,4,0.06445783132530114,0.09528261887267017,0.3482789855072464,0,0.09238067068739757,0.5956448752596831,0.19354292168674703,CONTINUE
calibration,101,9,MEDIUM,8,0.0,0.09891631028572226,0.33718297101449274,1,0.15369853180505022,1.3478528720996534,0.1720914909638554,CONTINUE
calibration,101,9,MEDIUM,16,0.0,0.12490153475651167,0.2134284420289855,4,0.2966481968108282,3.357730409166052,0.08263365963855428,CONTINUE
calibration,101,9,MEDIUM,32,0.0,0.19323046221491025,0.21524003623188406,3,0.23198855605792043,7.555477210048188,-0.015625,STOP
calibration,101,9,RUGGED,4,0.006104651162790797,0.08994235359855558,0.35280797101449274,0,0.12012340755469415,0.643481930354043,0.2580668604651163,CONTINUE
calibration,101,9,RUGGED,8,0.006104651162790686,0.1026033509243177,0.3446557971014493,0,0.11938120352439485,1.3509138383861676,0.16232739825581396,CONTINUE
calibration,101,9,RUGGED,16,0.0,0.13818887765662732,0.22305253623188406,2,0.19958674815761532,2.9258957382523616,-0.006231831395348851,STOP
calibration,101,9,RUGGED,32,0.0,0.17450523686637331,0.20301177536231885,5,0.3401966373652609,10.934368923836985,-0.015625,STOP
calibration,101,10,EASY,4,0.01388888888888895,0.056994811155596674,0.3351449275362319,0,0.12206882840813257,0.6770028658595513,0.28202160493827155,CONTINUE
calibration,101,10,EASY,8,0.06790123456790131,0.12934116052687286,0.2616621376811594,0,0.09480075527220226,1.320929683685145,0.07165316358024687,CONTINUE
calibration,101,10,EASY,16,0.0,0.16672434794724725,0.18308423913043478,1,0.1633988271020014,3.2747209620686273,0.01689814814814814,CONTINUE
calibration,101,10,EASY,32,0.008024691358024638,0.155021831068539,0.20833333333333334,0,0.1262552109586143,10.387690749027712,0.017544367283950653,CONTINUE
calibration,101,10,MEDIUM,4,0.013554216867469937,0.05782844369459295,0.3351449275362319,0,0.12214097095223723,0.679485522922638,0.2761954066265059,CONTINUE
calibration,101,10,MEDIUM,8,0.06626506024096379,0.12690132982232782,0.252151268115942,0,0.09658503597208719,1.3176716156325488,0.06621799698795186,CONTINUE
calibration,101,10,MEDIUM,16,0.0,0.1443004640434411,0.22271286231884058,1,0.16166744900821411,3.2850609649210494,0.019135918674698778,CONTINUE
calibration,101,10,MEDIUM,32,0.0,0.15988621229862657,0.17538496376811594,8,0.5331392419671022,9.116197139119514,-0.0074548192771084,STOP
calibration,101,10,RUGGED,4,0.04534883720930227,0.05946983687357032,0.27445652173913043,0,0.11179214258246685,0.7032676419694441,0.22189316860465108,CONTINUE
calibration,101,10,RUGGED,8,0.07761627906976742,0.10753780227866742,0.330955615942029,0,0.08721831630726111,1.3969961917220313,0.14306867732558143,CONTINUE
calibration,101,10,RUGGED,16,0.09098837209302324,0.162232342021865,0.23562047101449277,0,0.08430507894695298,2.9325642617901724,-0.015625,STOP
calibration,101,10,RUGGED,32,0.0,0.14956976630874547,0.21557971014492755,16,0.8913820622120269,13.037365014143937,-0.015625,STOP
calibration,101,11,EASY,4,0.0830246913580247,0.0738767438690099,0.36684782608695654,0,0.0854404160628266,0.6834774622151804,0.22350501543209877,CONTINUE
calibration,101,11,EASY,8,0.0,0.10417902113902758,0.22667572463768115,2,0.20559412499146076,1.5239925090473323,0.10750385802469131,CONTINUE
calibration,101,11,EASY,16,0.0,0.12889330358982115,0.24060235507246377,5,0.34405524740780513,4.1918787604931005,0.06756365740740736,CONTINUE
calibration,101,11,EASY,32,0.0,0.15899924041472993,0.25622735507246375,3,0.23200461798182623,8.355922449197822,0.03614004629629636,CONTINUE
calibration,101,11,MEDIUM,4,0.08343373493975892,0.07277275681246756,0.36684782608695654,0,0.08538413795122576,0.6865785049010926,0.21669804216867472,CONTINUE
calibration,101,11,MEDIUM,8,0.0,0.10183024429830441,0.22667572463768115,2,0.20605484427032753,1.5289482534319414,0.11180346385542173,CONTINUE
calibration,101,11,MEDIUM,16,0.0,0.14814127740491556,0.2189764492753623,2,0.19833298271813443,3.463070095906012,0.008273719879517957,CONTINUE
calibration,101,11,MEDIUM,32,0.0,0.14915845966802166,0.2168251811594203,8,0.5260226326309387,9.674445007687414,0.019521837349397678,CONTINUE
calibration,101,11,RUGGED,4,0.027034883720930214,0.07351872285526875,0.4157608695652174,0,0.10534874500157505,0.691441135828685,0.26873183139534884,CONTINUE
calibration,101,11,RUGGED,8,0.0,0.07950408583210164,0.2675498188405797,3,0.24732044753900506,1.6840928830701782,0.17835210755813952,CONTINUE
calibration,101,11,RUGGED,16,0.07703488372093026,0.1328714957853251,0.2929121376811594,0,0.08806188293016672,3.6965864373713817,0.05865734011627907,CONTINUE
calibration,101,11,RUGGED,32,0.0,0.17820865979579104,0.23063858695652173,2,0.19085116685697262,9.056706923365548,-0.015625,STOP
calibration,102,0,EASY,4,0.07499999999999996,0.08919637296720695,0.35314764492753625,0,0.08825071139773401,0.6354483655506608,0.22005208333333337,CONTINUE
calibration,102,0,EASY,8,0.08179012345679015,0.11467017453922225,0.20176630434782608,0,0.09549437909541288,1.4733240228433522,0.13774112654320986,CONTINUE
calibration,102,0,EASY,16,0.08179012345679015,0.13138578847587676,0.22735507246376813,0,0.09162370934703139,3.5662937658813116,0.06754436728395058,CONTINUE
calibration,102,0,EASY,32,0.0,0.1846809904206078,0.21976902173913043,4,0.280620419636445,8.03576869134866,0.009394290123456796,CONTINUE
calibration,102,0,MEDIUM,4,0.017168674698795017,0.08583093982149699,0.3351449275362319,0,0.11670751746631178,0.6074723482776279,0.20480045180722894,CONTINUE
calibration,102,0,MEDIUM,8,0.06626506024096368,0.11405010430293966,0.32608695652173914,0,0.09159843198519162,1.4103818526482321,0.12431287650602418,CONTINUE
calibration,102,0,MEDIUM,16,0.06265060240963849,0.13588343686179105,0.2368659420289855,0,0.09857323053492438,4.018917477673972,0.016660391566265045,CONTINUE
calibration,102,0,MEDIUM,32,0.0,0.18403770393244506,0.16326992753623187,1,0.16326740347120614,8.217913912478252,-0.015625,STOP
calibration,102,0,RUGGED,4,0.08401162790697692,0.09251282853835202,0.3367300724637681,0,0.0856610115464189,0.5701220910809417,0.14382267441860458,CONTINUE
calibration,102,0,RUGGED,8,0.0,0.11943572332411605,0.20980525362318841,1,0.1675448706839079,1.507411984338963,0.11361736918604654,CONTINUE
calibration,102,0,RUGGED,16,0.013081395348837233,0.1484619965617538,0.22995923913043478,0,0.12201124089396888,3.2675188098380947,0.014126090116279154,CONTINUE
calibration,102,0,RUGGED,32,0.0,0.18495070155920237,0.19089673913043478,7,0.4593803213215693,8.547918730202975,-0.015625,STOP
calibration,102,1,EASY,4,0.0,0.07090505945284237,0.365036231884058,2,0.18998274414349034,0.8261466940263975,0.24456018518518507,CONTINUE
calibration,102,1,EASY,8,0.0,0.11091191608552706,0.294044384057971,1,0.15747472622306347,1.5393036289184274,0.13453896604938265,CONTINUE
calibration,102,1,EASY,16,0.0,0.1309270573172459,0.20403079710144928,4,0.29710054000351455,3.652195320046857,0.004918981481481496,CONTINUE
calibration,102,1,EASY,32,0.0,0.1648660179044344,0.26098278985507245,6,0.38726531268995157,8.528062868891965,-0.005979938271604954,STOP
calibration,102,1,MEDIUM,4,0.0,0.07011992054477477,0.365036231884058,2,0.19012777586814592,0.8266511442448723,0.22975338855421668,CONTINUE
calibration,102,1,MEDIUM,8,0.0,0.11241441494976058,0.3086503623188406,1,0.1553098578307922,1.538041484434934,0.1301769578313252,CONTINUE
calibration,102,1,MEDIUM,16,0.0,0.1294741975279976,0.20403079710144928,4,0.29746475275422124,3.6571276199786613,0.005101656626505968,CONTINUE
calibration,102,1,MEDIUM,32,0.0,0.16428719980989592,0.26098278985507245,6,0.3874301435033003,8.535969116431483,-0.0052334337349397506,STOP
calibration,102,1,RUGGED,4,0.07703488372093048,0.08229021901317411,0.35190217391304346,0,0.08819910326705233,0.7158271090219309,0.22009447674418586,CONTINUE
calibration,102,1,RUGGED,8,0.0,0.12212093566963046,0.3085371376811594,1,0.15380265768609222,1.4983046704635232,0.13354832848837206,CONTINUE
calibration,102,1,RUGGED,16,0.0,0.13754180608258032,0.20187952898550723,1,0.16562873796566696,3.152323997404397,0.0023528343023256904,CONTINUE
